index,class_name,original_comment,preprocessed_comment,categories
1868,_OpNamespace,"instead, the","instead, the","['Usage', 'DevelopmentNotes']"
1873,_OpNamespace,"on the torch^ops object, which will create a new opnamespace","on the torch.ops object, which will create a new opnamespace",['DevelopmentNotes']
1879,_OpNamespace,torch^ops.my namespace^my op will then invoke getattr on,torch.ops.my namespace.my op will then invoke getattr on,['DevelopmentNotes']
1882,_OpNamespace,"torch^get operation , a function bound from c , and then in a similar","torch.get operation , a function bound from c , and then in a similar",['DevelopmentNotes']
1883,_OpNamespace,3,3,"['Usage', 'DevelopmentNotes']"
1888,_OpNamespace,operation will already exist .,operation will already exist .,"['Usage', 'DevelopmentNotes']"
1889,Adadelta,implements adadelta algorithm.,implements adadelta algorithm.,['Summary']
1890,Adadelta,it has been proposed in adadelta an adaptive learning rate method .,it has been proposed in adadelta an adaptive learning rate method .,['Summary']
1891,Adadelta,arguments,arguments,['Parameters']
1895,Adadelta,of squared gradients default 09,of squared gradients default 09,['Parameters']
1897,Adadelta,numerical stability default 1e 6,numerical stability default 1e 6,['Parameters']
1899,Adadelta,to the parameters default 10,to the parameters default 10,['Parameters']
1902,Adam,it has been proposed in adam a method for stochastic optimization .,it has been proposed in adam a method for stochastic optimization .,['DevelopmentNotes']
1903,Adam,arguments,arguments,['Parameters']
1906,Adam,"lr float, optional learning rate default 1e 3","lr float, optional learning rate default 1e 3",['Parameters']
1908,Adam,"running averages of gradient and its square default 09, 0999","running averages of gradient and its square default 09, 0999",['Parameters']
1916,Adam,adam a method for stochastic optimization,adam a method for stochastic optimization,['DevelopmentNotes']
1918,Adam,on the convergence of adam and beyond,on the convergence of adam and beyond,['DevelopmentNotes']
1919,Adam,https openreview^net forum?id ryqu7f rz,https openreview.net forum?id ryqu7f rz,['DevelopmentNotes']
1921,Adamax,it has been proposed in adam a method for stochastic optimization .,it has been proposed in adam a method for stochastic optimization .,['Summary']
1922,Adamax,arguments,arguments,['Parameters']
1925,Adamax,"lr float, optional learning rate default 2e 3","lr float, optional learning rate default 2e 3",['Parameters']
1927,Adamax,running averages of gradient and its square,running averages of gradient and its square,['Parameters']
1932,AdaptiveMaxPool3d,"the output is of size d x h x w, for any input size.","the output is of size d x h x w, for any input size.",['Expand']
1933,AdaptiveMaxPool3d,the number of output features is equal to the number of input planes.,the number of output features is equal to the number of input planes.,['Expand']
1935,AdaptiveMaxPool3d,output size the target output size of the image of the form d x h x w.,output size the target output size of the image of the form d x h x w.,['Parameters']
1936,AdaptiveMaxPool3d,"can be a tuple d, h, w or a single d for a cube d x d x d.","can be a tuple d, h, w or a single d for a cube d x d x d.",['Parameters']
1938,AdaptiveMaxPool3d,be the same as that of the input.,be the same as that of the input.,['Parameters']
1939,AdaptiveMaxPool3d,"return indices if true , will return the indices along with the outputs.","return indices if true , will return the indices along with the outputs.",['Parameters']
1940,AdaptiveMaxPool3d,useful to pass to nn^maxunpool3d.,useful to pass to nn.maxunpool3d.,['Parameters']
1943,AdaptiveMaxPool3d,# target output size of 5x7x9,# target output size of 5x7x9,['Usage']
1944,AdaptiveMaxPool3d,"m nn^adaptivemaxpool3d 5,7,9","m nn.adaptivemaxpool3d 5,7,9",['Usage']
1945,AdaptiveMaxPool3d,"input torch^randn 1, 64, 8, 9, 10","input torch.randn 1, 64, 8, 9, 10",['Usage']
1946,AdaptiveMaxPool3d,output m input,output m input,['Usage']
1947,AdaptiveMaxPool3d,# target output size of 7x7x7 cube,# target output size of 7x7x7 cube,['Usage']
1948,AdaptiveMaxPool3d,m nn^adaptivemaxpool3d 7,m nn.adaptivemaxpool3d 7,['Usage']
1949,AdaptiveMaxPool3d,"input torch^randn 1, 64, 10, 9, 8","input torch.randn 1, 64, 10, 9, 8",['Usage']
1950,AdaptiveMaxPool3d,output m input,output m input,['Usage']
1951,AdaptiveMaxPool3d,# target output size of 7x9x8,# target output size of 7x9x8,['Usage']
1953,AdaptiveMaxPool3d,output m input,output m input,['Usage']
1955,BatchNorm1d,applies batch normalization over a 2d or 3d input a mini batch of 1d,applies batch normalization over a 2d or 3d input a mini batch of 1d,['Summary']
1956,BatchNorm1d,inputs with optional additional channel dimension as described in the paper,inputs with optional additional channel dimension as described in the paper,['Summary']
1957,BatchNorm1d,batch normalization accelerating deep network training by reducing internal covariate shift .,batch normalization accelerating deep network training by reducing internal covariate shift .,['Summary']
1959,BatchNorm1d,the mean and standard deviation are calculated per dimension over,the mean and standard deviation are calculated per dimension over,['Expand']
1964,BatchNorm1d,the running estimates are kept with a default attr momentum,the running estimates are kept with a default attr momentum,['Expand']
1968,BatchNorm1d,evaluation time as well.,evaluation time as well.,['Expand']
1978,BatchNorm1d,"because the batch normalization is done over the c dimension, computing statistics","because the batch normalization is done over the c dimension, computing statistics",['DevelopmentNotes']
1981,BatchNorm1d,num features math c from an expected input of size,num features math c from an expected input of size,"['Parameters', 'Expand']"
1984,BatchNorm1d,eps a value added to the denominator for numerical stability.,eps a value added to the denominator for numerical stability.,['Parameters']
1985,BatchNorm1d,default 1e 5,default 1e 5,['Parameters']
1986,BatchNorm1d,momentum the value used for the running mean and running var,momentum the value used for the running mean and running var,['Parameters']
1987,BatchNorm1d,computation.,computation.,['Parameters']
1988,BatchNorm1d,can be set to none for cumulative moving average,can be set to none for cumulative moving average,['Parameters']
1989,BatchNorm1d,ie simple average .,ie simple average .,['Parameters']
1990,BatchNorm1d,default 01,default 01,['Parameters']
1992,BatchNorm1d,learnable affine parameters.,learnable affine parameters.,['Parameters']
1993,BatchNorm1d,default true,default true,['Parameters']
1996,BatchNorm1d,this module does not track such statistics and always uses batch,this module does not track such statistics and always uses batch,['Parameters']
1997,BatchNorm1d,statistics in both training and eval modes.,statistics in both training and eval modes.,['Parameters']
1998,BatchNorm1d,default true,default true,['Parameters']
2000,BatchNorm1d,"input math n, c or math n, c, l","input math n, c or math n, c, l",['Expand']
2003,BatchNorm1d,# with learnable parameters,# with learnable parameters,['Usage']
2004,BatchNorm1d,m nn^batchnorm1d 100,m nn.batchnorm1d 100,['Usage']
2005,BatchNorm1d,# without learnable parameters,# without learnable parameters,['Usage']
2007,BatchNorm1d,output m input,output m input,['Usage']
2008,BCEWithLogitsLoss,this loss combines a sigmoid layer and the bceloss in one single,this loss combines a sigmoid layer and the bceloss in one single,['Summary']
2009,BCEWithLogitsLoss,class.,class.,['Summary']
2010,BCEWithLogitsLoss,this version is more numerically stable than using a plain sigmoid,this version is more numerically stable than using a plain sigmoid,['Summary']
2013,BCEWithLogitsLoss,the unreduced ie with attr reduction set to none loss can be described as,the unreduced ie with attr reduction set to none loss can be described as,['Expand']
2020,BCEWithLogitsLoss,"default mean , then","default mean , then","['Parameters', 'Expand']"
2024,BCEWithLogitsLoss,"operatorname sum l , & text if reduction text sum .","operatorname sum l , & text if reduction text sum .",['Expand']
2025,BCEWithLogitsLoss,end cases,end cases,['Expand']
2026,BCEWithLogitsLoss,this is used for measuring the error of a reconstruction in for example,this is used for measuring the error of a reconstruction in for example,['Expand']
2027,BCEWithLogitsLoss,an auto encoder.,an auto encoder.,['Expand']
2028,BCEWithLogitsLoss,note that the targets t i should be numbers,note that the targets t i should be numbers,"['DevelopmentNotes', 'Expand']"
2029,BCEWithLogitsLoss,between 0 and 1.,between 0 and 1.,"['DevelopmentNotes', 'Expand']"
2030,BCEWithLogitsLoss,it s possible to trade off recall and precision by adding weights to positive examples.,it s possible to trade off recall and precision by adding weights to positive examples.,"['Usage', 'Expand']"
2031,BCEWithLogitsLoss,in the case of multi label classification the loss can be described as,in the case of multi label classification the loss can be described as,['Expand']
2033,BCEWithLogitsLoss,"ell c x, y l c l 1,c , dots,l n,c ^ top, quad","ell c x, y l c l 1,c , dots,l n,c . top, quad",['Expand']
2035,BCEWithLogitsLoss,"1 y n,c cdot log 1 sigma x n,c right ,","1 y n,c cdot log 1 sigma x n,c right ,",['Expand']
2036,BCEWithLogitsLoss,"for example, if a dataset contains 100 positive and 300 negative examples of a single class,","for example, if a dataset contains 100 positive and 300 negative examples of a single class,",['Usage']
2038,BCEWithLogitsLoss,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,"['Usage', 'Expand']"
2040,BCEWithLogitsLoss,"target torch^ones 10, 64 , dtype torch^float32 # 64 classes, batch size 10","target torch.ones 10, 64 , dtype torch.float32 # 64 classes, batch size 10",['Usage']
2041,BCEWithLogitsLoss,"output torch^full 10, 64 , 0999 # a prediction logit","output torch.full 10, 64 , 0999 # a prediction logit",['Usage']
2044,BCEWithLogitsLoss,"criterion output, target # log sigmoid 0999","criterion output, target # log sigmoid 0999",['Usage']
2047,BCEWithLogitsLoss,"weight tensor, optional a manual rescaling weight given to the loss","weight tensor, optional a manual rescaling weight given to the loss",['Parameters']
2048,BCEWithLogitsLoss,of each batch element.,of each batch element.,['Parameters']
2049,BCEWithLogitsLoss,"if given, has to be a tensor of size nbatch .","if given, has to be a tensor of size nbatch .",['Parameters']
2050,BCEWithLogitsLoss,"size average bool, optional deprecated see attr reduction .","size average bool, optional deprecated see attr reduction .",['Parameters']
2051,BCEWithLogitsLoss,"by default,","by default,",['Parameters']
2052,BCEWithLogitsLoss,the losses are averaged over each loss element in the batch.,the losses are averaged over each loss element in the batch.,['Parameters']
2054,BCEWithLogitsLoss,"some losses, there are multiple elements per sample.","some losses, there are multiple elements per sample.",['Parameters']
2055,BCEWithLogitsLoss,if the field attr size average,if the field attr size average,['Parameters']
2060,BCEWithLogitsLoss,"reduce bool, optional deprecated see attr reduction .","reduce bool, optional deprecated see attr reduction .",['Parameters']
2061,BCEWithLogitsLoss,losses are averaged or summed over observations for each minibatch depending,losses are averaged or summed over observations for each minibatch depending,['Parameters']
2062,BCEWithLogitsLoss,on attr size average .,on attr size average .,['Parameters']
2063,BCEWithLogitsLoss,"when attr reduce is false , returns a loss per","when attr reduce is false , returns a loss per",['Parameters']
2064,BCEWithLogitsLoss,batch element instead and ignores attr size average .,batch element instead and ignores attr size average .,['Parameters']
2065,BCEWithLogitsLoss,default true,default true,['Parameters']
2066,BCEWithLogitsLoss,"reduction string, optional specifies the reduction to apply to the output","reduction string, optional specifies the reduction to apply to the output",['Parameters']
2067,BCEWithLogitsLoss,none mean sum .,none mean sum .,['Parameters']
2072,BCEWithLogitsLoss,"and attr reduce are in the process of being deprecated, and in the meantime,","and attr reduce are in the process of being deprecated, and in the meantime,",['Parameters']
2073,BCEWithLogitsLoss,default mean,default mean,['Parameters']
2074,BCEWithLogitsLoss,"pos weight tensor, optional a weight of positive examples.","pos weight tensor, optional a weight of positive examples.","['Usage', 'Parameters']"
2075,BCEWithLogitsLoss,must be a vector with length equal to the number of classes.,must be a vector with length equal to the number of classes.,['Parameters']
2077,BCEWithLogitsLoss,"input math n, where math means, any number of additional dimensions","input math n, where math means, any number of additional dimensions","['Parameters', 'Expand']"
2078,BCEWithLogitsLoss,"target math n, , same shape as the input","target math n, , same shape as the input",['Expand']
2079,BCEWithLogitsLoss,output scalar.,output scalar.,['Parameters']
2080,BCEWithLogitsLoss,"if attr reduction is none , then math n, , same","if attr reduction is none , then math n, , same","['Parameters', 'Expand']"
2082,BCEWithLogitsLoss,loss nn^bcewithlogitsloss,loss nn.bcewithlogitsloss,['Usage']
2083,BCEWithLogitsLoss,"input torch^randn 3, requires grad true","input torch.randn 3, requires grad true",['Usage']
2085,BCEWithLogitsLoss,"output loss input, target","output loss input, target",['Usage']
2086,BCEWithLogitsLoss,output^backward,output.backward,['Usage']
2089,BuildType,if attr cmake build type env,if attr cmake build type env,['Usage']
2091,BuildType,"if cmakecache^txt does not exist,","if cmakecache.txt does not exist,",['Usage']
2093,BuildType,arguments,arguments,['Parameters']
2095,Caffe2OperatorTestCase,this class includes all the information needed to benchmark an operator.,this class includes all the information needed to benchmark an operator.,['Summary']
2096,Caffe2OperatorTestCase,op bench it s a user defined class child of caffe2benchmarkbase,op bench it s a user defined class child of caffe2benchmarkbase,['Expand']
2101,ConstantPad3d,pads the input tensor boundaries with a constant value.,pads the input tensor boundaries with a constant value.,['Summary']
2102,ConstantPad3d,"for n dimensional padding, use func torch^nn.functional^pad .","for n dimensional padding, use func torch.nn.functional.pad .",['Usage']
2104,ConstantPad3d,"padding int, tuple the size of the padding.","padding int, tuple the size of the padding.",['Parameters']
2106,ConstantPad3d,padding in all boundaries.,padding in all boundaries.,['Parameters']
2108,ConstantPad3d,"math text padding left , math text padding right ,","math text padding left , math text padding right ,",['Parameters']
2112,ConstantPad3d,"m nn^constantpad3d 3, 35","m nn.constantpad3d 3, 35",['Usage']
2114,ConstantPad3d,output m input,output m input,['Usage']
2115,ConstantPad3d,# using different paddings for different sides,# using different paddings for different sides,['Usage']
2117,ConstantPad3d,output m input,output m input,['Usage']
2119,Conv3d,planes.,planes.,['Summary']
2121,Conv3d,"and output math n, c out , d out , h out , w out can be precisely described as","and output math n, c out , d out , h out , w out can be precisely described as",['Expand']
2123,Conv3d,"out n i, c out j bias c out j","out n i, c out j bias c out j",['Expand']
2125,Conv3d,attr stride controls the stride for the cross correlation.,attr stride controls the stride for the cross correlation.,['Parameters']
2127,Conv3d,sides for attr padding number of points for each dimension.,sides for attr padding number of points for each dimension.,['Parameters']
2129,Conv3d,"it is harder to describe, but this link has a nice visualization of what attr dilation does.","it is harder to describe, but this link has a nice visualization of what attr dilation does.",['Parameters']
2131,Conv3d,attr in channels and attr out channels must both be divisible by,attr in channels and attr out channels must both be divisible by,['Parameters']
2134,Conv3d,"at groups 2, the operation becomes equivalent to having two conv","at groups 2, the operation becomes equivalent to having two conv",['Summary']
2135,Conv3d,"layers side by side, each seeing half the input channels,","layers side by side, each seeing half the input channels,",['Summary']
2137,Conv3d,concatenated.,concatenated.,['Summary']
2138,Conv3d,"at groups attr in channels , each input channel is convolved with","at groups attr in channels , each input channel is convolved with",['Summary']
2139,Conv3d,"its own set of filters, of size","its own set of filters, of size",['Summary']
2140,Conv3d,math left lfloor frac out channels in channels right rfloor .,math left lfloor frac out channels in channels right rfloor .,"['Expand', 'Summary']"
2145,Conv3d,"a tuple of three ints in which case, the first int is used for the depth dimension,","a tuple of three ints in which case, the first int is used for the depth dimension,","['Parameters', 'Summary']"
2153,Conv3d,kernel size int or tuple size of the convolving kernel,kernel size int or tuple size of the convolving kernel,['Parameters']
2157,Conv3d,default 0,default 0,['Parameters']
2159,Conv3d,accepted values zeros and circular default zeros,accepted values zeros and circular default zeros,['Parameters']
2162,Conv3d,"groups int, optional number of blocked connections from input channels to output channels.","groups int, optional number of blocked connections from input channels to output channels.",['Parameters']
2165,Conv3d,default true,default true,['Parameters']
2166,Conv3d,"input math n, c in , d in , h in , w in","input math n, c in , d in , h in , w in",['Expand']
2167,Conv3d,"output math n, c out , d out , h out , w out where","output math n, c out , d out , h out , w out where",['Expand']
2172,Conv3d,weight tensor the learnable weights of the module of shape,weight tensor the learnable weights of the module of shape,['Expand']
2173,Conv3d,the values of these weights are sampled from,the values of these weights are sampled from,['Expand']
2174,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,math k frac 1 c text in prod i 0 . 2 text kernel size i,['Expand']
2175,Conv3d,bias tensor the learnable bias of the module of shape out channels .,bias tensor the learnable bias of the module of shape out channels .,['Expand']
2178,Conv3d,"sampled from math mathcal u sqrt k , sqrt k where","sampled from math mathcal u sqrt k , sqrt k where",['Expand']
2179,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,math k frac 1 c text in prod i 0 . 2 text kernel size i,['Expand']
2181,Conv3d,# with square kernels and equal stride,# with square kernels and equal stride,['Usage']
2182,Conv3d,"m nn^conv3d 16, 33, 3, stride 2","m nn.conv3d 16, 33, 3, stride 2",['Usage']
2183,Conv3d,# non square kernels and unequal stride and with padding,# non square kernels and unequal stride and with padding,['Usage']
2184,Conv3d,"m nn^conv3d 16, 33, 3, 5, 2 , stride 2, 1, 1 , padding 4, 2, 0","m nn.conv3d 16, 33, 3, 5, 2 , stride 2, 1, 1 , padding 4, 2, 0",['Usage']
2185,Conv3d,"input torch^randn 20, 16, 10, 50, 100","input torch.randn 20, 16, 10, 50, 100",['Usage']
2186,Conv3d,output m input,output m input,['Usage']
2194,CyclicLR,the policy cycles the learning,the policy cycles the learning,['Summary']
2196,CyclicLR,the paper cyclical learning rates for training neural networks .,the paper cyclical learning rates for training neural networks .,['Summary']
2198,CyclicLR,or per cycle basis.,or per cycle basis.,['Summary']
2199,CyclicLR,cyclical learning rate policy changes the learning rate after every batch.,cyclical learning rate policy changes the learning rate after every batch.,['Expand']
2202,CyclicLR,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,"['Parameters', 'Expand']"
2205,CyclicLR,at each cycle iteration.,at each cycle iteration.,"['Parameters', 'Expand']"
2207,CyclicLR,"optimizer torch^optim.sgd model^parameters , lr 01, momentum 09","optimizer torch.optim.sgd model.parameters , lr 01, momentum 09",['Usage']
2208,CyclicLR,"scheduler torch^optim.lr scheduler^cycliclr optimizer, base lr 001, max lr 01","scheduler torch.optim.lr scheduler.cycliclr optimizer, base lr 001, max lr 01",['Usage']
2209,CyclicLR,data loader torch^utils.data^dataloader .,data loader torch.utils.data.dataloader .,['Usage']
2210,CyclicLR,for epoch in range 10,for epoch in range 10,['Usage']
2211,CyclicLR,for batch in data loader,for batch in data loader,['Usage']
2212,CyclicLR,train batch .,train batch .,['Usage']
2216,DeQuantStub,this will be swapped as nnq^dequantize in convert .,this will be swapped as nnq.dequantize in convert .,"['Expand', 'Summary']"
2217,DiagonalTensor,a class with torch function and a specific diagonal representation,a class with torch function and a specific diagonal representation,['Summary']
2218,DiagonalTensor,this class has limited utility and is mostly useful for verifying that the,this class has limited utility and is mostly useful for verifying that the,"['Usage', 'Expand']"
2219,DiagonalTensor,dispatch mechanism works as expected.,dispatch mechanism works as expected.,['Usage']
2220,DiagonalTensor,it is based on the diagonalarray,it is based on the diagonalarray,"['Usage', 'Expand']"
2221,DiagonalTensor,example in the numpy documentation.,example in the numpy documentation.,"['Usage', 'Expand']"
2223,DiagonalTensor,diagonaltensor represents a 2d tensor with n rows and columns that has,diagonaltensor represents a 2d tensor with n rows and columns that has,['Expand']
2225,DiagonalTensor,the,the,['Expand']
2226,DiagonalTensor,main functionality of diagonaltensor is to provide a more compact,main functionality of diagonaltensor is to provide a more compact,['Expand']
2228,EmbeddingBag,intermediate embeddings.,intermediate embeddings.,['Summary']
2229,EmbeddingBag,"for bags of constant length and no attr per sample weights , this class","for bags of constant length and no attr per sample weights , this class",['DevelopmentNotes']
2230,EmbeddingBag,"with mode sum is equivalent to class torch^nn.embedding followed by torch^sum dim 0 ,","with mode sum is equivalent to class torch.nn.embedding followed by torch.sum dim 0 ,",['DevelopmentNotes']
2231,EmbeddingBag,"with mode mean is equivalent to class torch^nn.embedding followed by torch^mean dim 0 ,","with mode mean is equivalent to class torch.nn.embedding followed by torch.mean dim 0 ,",['DevelopmentNotes']
2233,EmbeddingBag,"however, class torch^nn.embeddingbag is much more time and memory efficient than using a chain of these","however, class torch.nn.embeddingbag is much more time and memory efficient than using a chain of these",['DevelopmentNotes']
2234,EmbeddingBag,operations.,operations.,['DevelopmentNotes']
2235,EmbeddingBag,embeddingbag also supports per sample weights as an argument to the forward,embeddingbag also supports per sample weights as an argument to the forward,['DevelopmentNotes']
2238,EmbeddingBag,reduction as specified by mode .,reduction as specified by mode .,['DevelopmentNotes']
2239,EmbeddingBag,"if attr per sample weights is passed, the","if attr per sample weights is passed, the",['DevelopmentNotes']
2240,EmbeddingBag,"only supported mode is sum , which computes a weighted sum according to","only supported mode is sum , which computes a weighted sum according to",['DevelopmentNotes']
2246,EmbeddingBag,is renormalized to have norm attr max norm .,is renormalized to have norm attr max norm .,['Parameters']
2247,EmbeddingBag,"norm type float, optional the p of the p norm to compute for the attr max norm option.","norm type float, optional the p of the p norm to compute for the attr max norm option.",['Parameters']
2248,EmbeddingBag,default 2 .,default 2 .,['Parameters']
2249,EmbeddingBag,"scale grad by freq boolean, optional if given, this will scale gradients by the inverse of frequency of","scale grad by freq boolean, optional if given, this will scale gradients by the inverse of frequency of",['Parameters']
2252,EmbeddingBag,"mode string, optional sum , mean or max .","mode string, optional sum , mean or max .",['Parameters']
2254,EmbeddingBag,"sum computes the weighted sum, taking attr per sample weights","sum computes the weighted sum, taking attr per sample weights",['Parameters']
2255,EmbeddingBag,into consideration.,into consideration.,['Parameters']
2256,EmbeddingBag,mean computes the average of the values,mean computes the average of the values,['Parameters']
2258,EmbeddingBag,default mean,default mean,['Parameters']
2259,EmbeddingBag,"sparse bool, optional if true , gradient w^r.t. attr weight matrix will be a sparse tensor.","sparse bool, optional if true , gradient w.r.t. attr weight matrix will be a sparse tensor.",['Parameters']
2261,EmbeddingBag,notes for more details regarding sparse gradients.,notes for more details regarding sparse gradients.,['Parameters']
2263,EmbeddingBag,supported when mode max .,supported when mode max .,['Parameters']
2265,EmbeddingBag,"weight tensor the learnable weights of the module of shape num embeddings, embedding dim","weight tensor the learnable weights of the module of shape num embeddings, embedding dim",['Expand']
2266,EmbeddingBag,"initialized from math mathcal n 0, 1 .","initialized from math mathcal n 0, 1 .",['Expand']
2268,EmbeddingBag,"attr per index weights tensor, optional","attr per index weights tensor, optional",['Expand']
2269,EmbeddingBag,"if attr input is 2d of shape b, n ,","if attr input is 2d of shape b, n ,",['Expand']
2270,EmbeddingBag,"it will be treated as b bags sequences each of fixed length n , and","it will be treated as b bags sequences each of fixed length n , and",['Expand']
2271,EmbeddingBag,this will return b values aggregated in a way depending on the attr mode .,this will return b values aggregated in a way depending on the attr mode .,['Expand']
2272,EmbeddingBag,attr offsets is ignored and required to be none in this case.,attr offsets is ignored and required to be none in this case.,['Expand']
2274,EmbeddingBag,it will be treated as a concatenation of multiple bags sequences .,it will be treated as a concatenation of multiple bags sequences .,['Expand']
2276,EmbeddingBag,starting index positions of each bag in attr input .,starting index positions of each bag in attr input .,['Expand']
2277,EmbeddingBag,"therefore,","therefore,",['Expand']
2280,EmbeddingBag,"empty bags ie, having 0 length will have","empty bags ie, having 0 length will have",['Expand']
2281,EmbeddingBag,returned vectors filled by zeros.,returned vectors filled by zeros.,['Expand']
2282,EmbeddingBag,"per sample weights tensor, optional a tensor of float double weights, or none","per sample weights tensor, optional a tensor of float double weights, or none",['Expand']
2283,EmbeddingBag,to indicate all weights should be taken to be 1 .,to indicate all weights should be taken to be 1 .,['Expand']
2287,EmbeddingBag,only supported for mode sum .,only supported for mode sum .,['Expand']
2290,EmbeddingBag,"embedding sum nn^embeddingbag 10, 3, mode sum","embedding sum nn.embeddingbag 10, 3, mode sum",['Usage']
2291,EmbeddingBag,# a batch of 2 samples of 4 indices each,# a batch of 2 samples of 4 indices each,['Usage']
2294,EmbeddingBag,"embedding sum input, offsets","embedding sum input, offsets",['Usage']
2296,EmbeddingBag,"11306, 25798, 10044","11306, 25798, 10044",['Usage']
2297,EnforceUnique,raises an error if a key is seen more than once.,raises an error if a key is seen more than once.,['Summary']
2298,Error,each error is a section in the output of cuda memcheck.,each error is a section in the output of cuda memcheck.,['Summary']
2299,Error,each error in the report has an error message and a backtrace.,each error in the report has an error message and a backtrace.,['Expand']
2303,ExternalInitializer,executed.,executed.,['Usage']
2304,ExternalInitializer,current version is not doing any real sanity checks to the parameter.,current version is not doing any real sanity checks to the parameter.,['DevelopmentNotes']
2305,FisherSnedecor,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,['Summary']
2307,FisherSnedecor,"m fishersnedecor torch^tensor 10 , torch^tensor 20","m fishersnedecor torch.tensor 10 , torch.tensor 20",['Usage']
2309,FisherSnedecor,tensor 02453,tensor 02453,['Usage']
2311,FisherSnedecor,df1 float or tensor degrees of freedom parameter 1,df1 float or tensor degrees of freedom parameter 1,['Parameters']
2313,LastNWindowCollector,collect last n samples from input record.,collect last n samples from input record.,['Summary']
2320,LBFGS,param bytes history size 1 bytes .,param bytes history size 1 bytes .,['DevelopmentNotes']
2321,LBFGS,if it doesn t fit in memory,if it doesn t fit in memory,['DevelopmentNotes']
2323,LBFGS,arguments,arguments,['Parameters']
2330,LBFGS,default 1e 5 .,default 1e 5 .,['Parameters']
2332,LBFGS,value parameter changes default 1e 9 .,value parameter changes default 1e 9 .,['Parameters']
2334,LBFGS,line search fn str either strong wolfe or none default none .,line search fn str either strong wolfe or none default none .,['Parameters']
2337,Module,a tree structure.,a tree structure.,['Expand']
2340,Module,import torch^nn.functional as f,import torch.nn.functional as f,['Usage']
2343,Module,"super model, self .","super model, self .",['Usage']
2344,Module,init,init,['Usage']
2345,Module,"self^conv1 nn^conv2d 1, 20, 5","self.conv1 nn.conv2d 1, 20, 5",['Usage']
2346,Module,"self^conv2 nn^conv2d 20, 20, 5","self.conv2 nn.conv2d 20, 20, 5",['Usage']
2347,Module,"def forward self, x","def forward self, x",['Usage']
2349,Module,return f^relu self^conv2 x,return f.relu self.conv2 x,['Usage']
2350,Module,"submodules assigned in this way will be registered, and will have their","submodules assigned in this way will be registered, and will have their",['Expand']
2351,Module,"parameters converted too when you call meth to , etc","parameters converted too when you call meth to , etc",['Expand']
2352,MultiLabelMarginLoss,creates a criterion that optimizes a multi class multi classification,creates a criterion that optimizes a multi class multi classification,['Summary']
2353,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,hinge loss margin based loss between input math x a 2d mini batch tensor,"['Expand', 'Summary']"
2354,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,and output math y which is a 2d tensor of target class indices .,"['Expand', 'Summary']"
2355,MultiLabelMarginLoss,for each sample in the mini batch,for each sample in the mini batch,['Expand']
2357,MultiLabelMarginLoss,"text loss x, y sum ij frac max 0, 1 x y j x i text x^size 0","text loss x, y sum ij frac max 0, 1 x y j x i text x.size 0","['Usage', 'Expand']"
2358,MultiLabelMarginLoss,the criterion only considers a contiguous block of non negative targets that,the criterion only considers a contiguous block of non negative targets that,['Expand']
2359,MultiLabelMarginLoss,starts at the front.,starts at the front.,['Expand']
2360,MultiLabelMarginLoss,this allows for different samples to have variable amounts of target classes.,this allows for different samples to have variable amounts of target classes.,['Expand']
2364,MultiLabelMarginLoss,the losses are averaged over each loss element in the batch.,the losses are averaged over each loss element in the batch.,['Parameters']
2369,MultiLabelMarginLoss,ignored,ignored,['Parameters']
2370,MultiLabelMarginLoss,when reduce is false .,when reduce is false .,['Parameters']
2371,MultiLabelMarginLoss,default true,default true,['Parameters']
2372,MultiLabelMarginLoss,"reduce bool, optional deprecated see attr reduction .","reduce bool, optional deprecated see attr reduction .",['Parameters']
2373,MultiLabelMarginLoss,losses are averaged or summed over observations for each minibatch depending,losses are averaged or summed over observations for each minibatch depending,['Parameters']
2375,MultiLabelMarginLoss,"when attr reduce is false , returns a loss per","when attr reduce is false , returns a loss per",['Parameters']
2379,MultiLabelMarginLoss,none mean sum .,none mean sum .,['Parameters']
2380,MultiLabelMarginLoss,"none no reduction will be applied,","none no reduction will be applied,",['Parameters']
2383,MultiLabelMarginLoss,note attr size average,note attr size average,['Parameters']
2387,MultiLabelMarginLoss,"target math c or math n, c , label targets padded by 1 ensuring same shape as the input.","target math c or math n, c , label targets padded by 1 ensuring same shape as the input.",['Expand']
2388,MultiLabelMarginLoss,"if attr reduction is none , then math n .","if attr reduction is none , then math n .",['Expand']
2393,MultiLabelMarginLoss,"y torch^longtensor 3, 0, 1, 1","y torch.longtensor 3, 0, 1, 1",['Usage']
2394,MultiLabelMarginLoss,"loss x, y","loss x, y",['Usage']
2396,MultiLabelMarginLoss,tensor 08500,tensor 08500,['Usage']
